date,content,id,url
2020-02-15 04:45:47+00:00,Tesla Model S estimated EPA range is now above 390 miles or ~630 km https://t.co/sNFzIkuJpC,1228540886826418178,https://twitter.com/elonmusk/status/1228540886826418178
2020-02-16 01:12:59+00:00,"Tesla is ramping up Solar Roof installation across the USA! Training will be provided, so no prior experience needed. Apply at https://t.co/84BkZvuBn8",1228849721013346304,https://twitter.com/elonmusk/status/1228849721013346304
2020-02-19 23:43:59+00:00,Rocket nosecone production in Texas https://t.co/KLWewja9Gn,1230276876930863105,https://twitter.com/elonmusk/status/1230276876930863105
2020-02-20 10:29:23+00:00,"High bay for stacking Starship engine bay, propellant tanks &amp; fairing (fka nosecone) sections is almost done! https://t.co/G9h0430ns2",1230439298874343424,https://twitter.com/elonmusk/status/1230439298874343424
2020-02-21 11:16:44+00:00,Science has gone too far https://t.co/Ky65Q3s3JX,1230813602883354624,https://twitter.com/elonmusk/status/1230813602883354624
2020-02-22 21:30:22+00:00,Model 3 achieves 350 mile actual range vs 310 EPA sticker in Consumer Reports testing https://t.co/5hqRhjP4bV,1231330415639552001,https://twitter.com/elonmusk/status/1231330415639552001
2020-02-25 22:47:31+00:00,Starship SN1 tank preparing for Raptor attachment &amp; static fire https://t.co/jx0ijLrxWx,1232436994191441920,https://twitter.com/elonmusk/status/1232436994191441920
2020-03-02 08:32:15+00:00,So … how was your night? https://t.co/tbJDYIQjXd,1234396086581809152,https://twitter.com/elonmusk/status/1234396086581809152
2020-03-03 11:24:32+00:00,Mad respect for the makers of things,1234801830699393024,https://twitter.com/elonmusk/status/1234801830699393024
2020-03-06 20:42:39+00:00,The coronavirus panic is dumb,1236029449042198528,https://twitter.com/elonmusk/status/1236029449042198528
2020-03-07 09:01:24+00:00,Accurate,1236215361764085760,https://twitter.com/elonmusk/status/1236215361764085760
2020-03-10 04:49:56+00:00,Tesla should have a mega rave cave under the Berlin Gigafatory,1237239239915569153,https://twitter.com/elonmusk/status/1237239239915569153
2020-03-11 18:41:24+00:00,We should be excited about the future &amp; striving to go beyond the horizon!,1237810874003398657,https://twitter.com/elonmusk/status/1237810874003398657
2020-03-15 03:33:30+00:00,Fear is the mind-killer,1239031946962808832,https://twitter.com/elonmusk/status/1239031946962808832
2020-03-16 20:31:48+00:00,Maybe worth considering chloroquine for C19 https://t.co/LEYob7Jofr,1239650597906898947,https://twitter.com/elonmusk/status/1239650597906898947
2020-03-18 04:52:13+00:00,Abysmal autocorrect might be the #1 reason people don’t fear AI,1240138918215012352,https://twitter.com/elonmusk/status/1240138918215012352
2020-03-19 21:34:04+00:00,No new domestic corona cases in China https://t.co/lGmxRvMyFy,1240753430001356801,https://twitter.com/elonmusk/status/1240753430001356801
2020-03-21 18:22:39+00:00,Just had a long engineering discussion with Medtronic about state-of-the-art ventilators. Very impressive team!,1241430035627565056,https://twitter.com/elonmusk/status/1241430035627565056
2020-03-24 18:33:41+00:00,.@Apple pls fix awetoekreqt,1242519973903376384,https://twitter.com/elonmusk/status/1242519973903376384
2020-03-26 07:12:50+00:00,SN3 https://t.co/bM1wzzd4Zg,1243073406884630528,https://twitter.com/elonmusk/status/1243073406884630528
2020-03-27 22:51:10+00:00,"Would be great to combine blood donations with a C19 antibody test, so you know if you’re immune. Refill blood banks &amp; give donors peace of mind.",1243671937471205383,https://twitter.com/elonmusk/status/1243671937471205383
2020-03-30 18:17:00+00:00,"Hello from the Inside
https://t.co/SV3fWL3bkp",1244690105304055810,https://twitter.com/elonmusk/status/1244690105304055810
2020-03-31 15:27:02+00:00,"We have extra FDA-approved ventilators. Will ship to hospitals worldwide within Tesla delivery regions. Device &amp; shipping cost are free. Only requirement is that the vents are needed immediately for patients, not stored in a warehouse. Please me or @Tesla know.",1245009716935188481,https://twitter.com/elonmusk/status/1245009716935188481
2020-04-04 17:42:13+00:00,"Press any key to continue
https://t.co/gFnlYoUGdy",1246493289060216833,https://twitter.com/elonmusk/status/1246493289060216833
2020-04-05 07:49:54+00:00,So proud https://t.co/Me5HirnJ6N,1246706615660748802,https://twitter.com/elonmusk/status/1246706615660748802
2020-04-06 07:00:34+00:00,Starship fuel header tank https://t.co/CVj8057CY6,1247056590340947969,https://twitter.com/elonmusk/status/1247056590340947969
2020-04-07 20:45:47+00:00,The 20th &amp; final Dragon 1 mission is complete,1247626648595222528,https://twitter.com/elonmusk/status/1247626648595222528
2020-04-08 20:56:19+00:00,Great differences in technology exist in the world about which even hardcore technologists are unaware,1247991689018404864,https://twitter.com/elonmusk/status/1247991689018404864
2020-04-10 07:39:10+00:00,But actually https://t.co/jlowaHobXO,1248515852653211648,https://twitter.com/elonmusk/status/1248515852653211648
2020-04-12 22:47:18+00:00,"Happy Easter!
Follow the 🐇",1249469169646460928,https://twitter.com/elonmusk/status/1249469169646460928
2020-04-13 01:38:11+00:00,"While others party, he study the blade https://t.co/FBxEdIJ78M",1249512174449352704,https://twitter.com/elonmusk/status/1249512174449352704
2020-04-14 23:56:31+00:00,"Giga Berlin will have world’s most advanced paint shop, with more layers of stunning colors that subtly change with curvature",1250211364141858817,https://twitter.com/elonmusk/status/1250211364141858817
2020-04-16 17:54:18+00:00,Partial list of hospitals to which Tesla sent ventilators https://t.co/sfI6yuUbrM,1250844985433272320,https://twitter.com/elonmusk/status/1250844985433272320
2020-04-17 17:54:52+00:00,"Good progress, but 18 years to launch our first humans is a long time. Technology must advance faster or there will be no city on the red planet in our lifetime. https://t.co/IsICexqxtV",1251207515703894016,https://twitter.com/elonmusk/status/1251207515703894016
2020-04-18 03:02:28+00:00,Orbital human spaceflight returns to the Cape in six weeks!,1251345322883727361,https://twitter.com/elonmusk/status/1251345322883727361
2020-04-19 01:03:40+00:00,Best political platform ever https://t.co/CRbNFdQj4B,1251677812852797440,https://twitter.com/elonmusk/status/1251677812852797440
2020-04-22 22:15:10+00:00,There are now 420 operational Starlink satellites 🛰 😉,1253084960057176068,https://twitter.com/elonmusk/status/1253084960057176068
2020-04-23 18:58:59+00:00,Starship SN4 tank on test stand https://t.co/zN2OmMp1OS,1253397976749391873,https://twitter.com/elonmusk/status/1253397976749391873
2020-04-24 23:55:15+00:00,Mythic Quest is 🤣🤣 MTTD,1253834922969763842,https://twitter.com/elonmusk/status/1253834922969763842
2020-04-25 11:50:25+00:00,So often true 🤣🤣 https://t.co/qxmDtZ4Buf,1254014899950366720,https://twitter.com/elonmusk/status/1254014899950366720
2020-04-26 22:42:05+00:00,Interesting … https://t.co/z8sqqPt48q,1254541286335545345,https://twitter.com/elonmusk/status/1254541286335545345
2020-04-27 23:54:13+00:00,Silicon Valley has become Sanctimonious Valley,1254921827769561089,https://twitter.com/elonmusk/status/1254921827769561089
2020-04-29 06:14:53+00:00,FREE AMERICA NOW,1255380013488189440,https://twitter.com/elonmusk/status/1255380013488189440
2020-04-30 17:54:59+00:00,Classifying all deaths as corona even if corona didn’t cause the death is simply a lie,1255918585991454721,https://twitter.com/elonmusk/status/1255918585991454721
2020-05-01 16:08:57+00:00,"Rage, rage against the dying of the light of consciousness",1256254291758551041,https://twitter.com/elonmusk/status/1256254291758551041
2020-05-02 19:55:34+00:00,One of the all-time best songs https://t.co/IvI7IOgMAa,1256673706979389440,https://twitter.com/elonmusk/status/1256673706979389440
2020-05-03 19:10:40+00:00,"Well said, Lord Sumption, well said!",1257024797323608064,https://twitter.com/elonmusk/status/1257024797323608064
2020-05-04 03:36:54+00:00,SN4 🔥 soon. Raptor looks so smōl. https://t.co/WcMdo6wAtj,1257152194731622400,https://twitter.com/elonmusk/status/1257152194731622400
2020-05-06 08:04:27+00:00,Wishing good vibes for all in 2nd half 2020,1257944302543491074,https://twitter.com/elonmusk/status/1257944302543491074
2020-05-09 08:54:30+00:00,"Once again, I must recommend https://t.co/7XelSWHDzd",1259044058049085441,https://twitter.com/elonmusk/status/1259044058049085441
2020-05-11 20:36:52+00:00,"Tesla is restarting production today against Alameda County rules. I will be on the line with everyone else. If anyone is arrested, I ask that it only be me.",1259945593805221891,https://twitter.com/elonmusk/status/1259945593805221891
2020-05-12 08:31:00+00:00,That’s pretty much what happened https://t.co/5Enzgt20q7,1260125310219149312,https://twitter.com/elonmusk/status/1260125310219149312
2020-05-13 22:36:00+00:00,Super exciting day coming up!,1260700350689841154,https://twitter.com/elonmusk/status/1260700350689841154
2020-05-14 19:06:25+00:00,Tesla Supercharger usage by region https://t.co/1y2zL2Jizt,1261009993588862976,https://twitter.com/elonmusk/status/1261009993588862976
2020-05-15 17:13:14+00:00,The Age of Napoleon by Will &amp; Ariel Durant is an amazing book,1261343897701117954,https://twitter.com/elonmusk/status/1261343897701117954
2020-05-17 18:28:18+00:00,When u take DayQuil &amp; NyQuil at same time https://t.co/7AMLLMsBZK,1262087566024564736,https://twitter.com/elonmusk/status/1262087566024564736
2020-05-18 23:30:57+00:00,Tesla Full Self-Driving option cost rises by ~$1000 worldwide on July 1st. Order a Tesla online in less than 2 minutes at https://t.co/qJm9uPBCX5,1262526115266035715,https://twitter.com/elonmusk/status/1262526115266035715
2020-05-19 16:35:23+00:00,Cancel Cancel Culture!,1262783922708058113,https://twitter.com/elonmusk/status/1262783922708058113
2020-05-22 23:24:21+00:00,"Open your eyes, look up to the skies",1263974008900382721,https://twitter.com/elonmusk/status/1263974008900382721
2020-05-23 19:35:44+00:00,https://t.co/72pvzGWAs8,1264278863103680513,https://twitter.com/elonmusk/status/1264278863103680513
2020-05-24 23:38:13+00:00,The @Space_Station is circling Earth at 25 times the speed of sound,1264702272962871297,https://twitter.com/elonmusk/status/1264702272962871297
2020-05-26 16:15:06+00:00,Dragon Dawn https://t.co/mz1EzU5GSO,1265315536084369408,https://twitter.com/elonmusk/status/1265315536084369408
2020-05-27 20:08:10+00:00,https://t.co/mMHsTxyxNx,1265736575415132160,https://twitter.com/elonmusk/status/1265736575415132160
2020-05-30 19:17:55+00:00,5 mins to T-0,1266811094527508481,https://twitter.com/elonmusk/status/1266811094527508481
2020-05-31 19:46:25+00:00,Nine years later,1267180654896254976,https://twitter.com/elonmusk/status/1267180654896254976
2020-06-02 02:54:03+00:00,Off Twitter for a while,1267650659320500226,https://twitter.com/elonmusk/status/1267650659320500226
2020-06-06 23:42:00+00:00,"Starship Production Complex
Boca Chica, Texas https://t.co/pd4ka93bv5",1269414268916518912,https://twitter.com/elonmusk/status/1269414268916518912
2020-06-08 18:18:41+00:00,"Wow, this is extremely important!!",1270057678744678400,https://twitter.com/elonmusk/status/1270057678744678400
2020-06-10 22:22:01+00:00,Catapults are a great way to get somewhere fast,1270843690261475329,https://twitter.com/elonmusk/status/1270843690261475329
2020-06-11 09:49:26+00:00,lol,1271016684489281536,https://twitter.com/elonmusk/status/1271016684489281536
2020-06-15 23:53:26+00:00,Tesla Model S now first ever electric vehicle to receive EPA range rating above 400 miles! https://t.co/EOTwVfvHS5,1272678634952617985,https://twitter.com/elonmusk/status/1272678634952617985
2020-06-19 17:06:03+00:00,Juneteenth is henceforth considered a US holiday at Tesla &amp; SpaceX,1274025664492892160,https://twitter.com/elonmusk/status/1274025664492892160
2020-06-21 15:27:16+00:00,2019 seems so quaint &amp; long ago https://t.co/xfdfcbr0DS,1274725581741944832,https://twitter.com/elonmusk/status/1274725581741944832
2020-06-22 03:11:02+00:00,Tentative date for Tesla Shareholder Meeting &amp; Battery Day is Sept 15. Will include tour of cell production system.,1274902689533444097,https://twitter.com/elonmusk/status/1274902689533444097
2020-06-25 07:43:07+00:00,Two Starship tanks in the midbay https://t.co/QJ2V882WOC,1276058326954938368,https://twitter.com/elonmusk/status/1276058326954938368
2020-06-26 17:28:53+00:00,.@JeffBezos is a copy 🐈 haha,1276568125060689924,https://twitter.com/elonmusk/status/1276568125060689924
2020-06-28 23:35:42+00:00,Great Model Y review by @jayleno https://t.co/DzsZ7eugWp,1277385215657177088,https://twitter.com/elonmusk/status/1277385215657177088
2020-06-30 21:56:52+00:00,Your GPS just got slightly better,1278085116338884608,https://twitter.com/elonmusk/status/1278085116338884608
2020-07-01 19:30:36+00:00,"Tesla Impact Report (repost). We do everything humanly possible to source materials &amp; produce sustainable energy cars, batteries &amp; solar ethically. Suggestions for improvement are always appreciated.

https://t.co/WCemMJ44um",1278410698574499841,https://twitter.com/elonmusk/status/1278410698574499841
2020-07-02 20:06:28+00:00,Thanks Tesla owners &amp; investors! Love you!! We will work super hard to earn your trust &amp; support.,1278782112074735617,https://twitter.com/elonmusk/status/1278782112074735617
2020-07-04 17:47:29+00:00,Please take a moment to report accounts clearly engaged in harassment. It is the only way to maintain public discourse.,1279471909906702336,https://twitter.com/elonmusk/status/1279471909906702336
2020-07-05 20:33:10+00:00,Read The Story of Civilization by Will &amp; Ariel Durant,1279875995516801024,https://twitter.com/elonmusk/status/1279875995516801024
2020-07-09 07:01:44+00:00,"If you can’t beat em, join em
Neuralink mission statement",1281121339584114691,https://twitter.com/elonmusk/status/1281121339584114691
2020-07-10 22:58:14+00:00,"I spoke with Korolev’s family today.
He was one of the very best.
Корольов / Королёв.",1281724440636612608,https://twitter.com/elonmusk/status/1281724440636612608
2020-07-11 07:29:42+00:00,https://t.co/1MQXFAKPzf,1281853156754767873,https://twitter.com/elonmusk/status/1281853156754767873
2020-07-15 05:39:52+00:00,Giga Berlin https://t.co/UXQMUVTWXf,1283275066805911552,https://twitter.com/elonmusk/status/1283275066805911552
2020-07-18 01:59:21+00:00,"If you’ve solved hard problems with phones / wearables (sealing, signal processing, inductive charging, power mgmt, etc), please consider working at engineering@neuralink.com",1284306733720940544,https://twitter.com/elonmusk/status/1284306733720940544
2020-07-20 22:19:33+00:00,Both fairing halves caught from space by @SpaceX ships!,1285338582849208320,https://twitter.com/elonmusk/status/1285338582849208320
2020-07-21 04:58:13+00:00,Das baby kann noch keinen löffel benutzen https://t.co/UETqVIA4BP,1285438910357622789,https://twitter.com/elonmusk/status/1285438910357622789
2020-07-22 06:53:20+00:00,"You don’t have a soul, you are a soul",1285830270709403648,https://twitter.com/elonmusk/status/1285830270709403648
2020-07-23 07:59:54+00:00,Impressive Tianwen-1 Mars rover mission launched by China today https://t.co/FsyA3I0HrU,1286209410130485248,https://twitter.com/elonmusk/status/1286209410130485248
2020-07-24 16:21:01+00:00,🌹 Twitter sucks,1286697906536361987,https://twitter.com/elonmusk/status/1286697906536361987
2020-07-25 21:40:42+00:00,Cool Model 3 review by @iamjamiefoxx https://t.co/hJDD7BjkE3,1287140748241047554,https://twitter.com/elonmusk/status/1287140748241047554
2020-07-27 18:57:05+00:00,Das Kapital in a nutshell https://t.co/mG44mMkitx,1287824348460593154,https://twitter.com/elonmusk/status/1287824348460593154
2020-07-30 20:05:05+00:00,Starship SN5 just completed full duration static fire. 150m hop soon.,1288928622728712192,https://twitter.com/elonmusk/status/1288928622728712192
2020-07-31 04:14:32+00:00,Aliens built the pyramids obv,1289051795763769345,https://twitter.com/elonmusk/status/1289051795763769345
2020-08-01 06:47:18+00:00,🧙‍♂️,1289452630394040322,https://twitter.com/elonmusk/status/1289452630394040322
2020-08-02 22:45:07+00:00,"When space travel becomes as common as air travel, the future of civilization will be assured",1290056061253165057,https://twitter.com/elonmusk/status/1290056061253165057
2020-08-06 22:39:35+00:00,SN5 https://t.co/GlZ28KFVHU,1291504220948951041,https://twitter.com/elonmusk/status/1291504220948951041
2020-08-07 17:12:08+00:00,Good piece on Giga Berlin construction,1291784200178159616,https://twitter.com/elonmusk/status/1291784200178159616
2020-08-11 18:15:25+00:00,SN 5 &amp; 6 at Starship Production Complex in Texas https://t.co/8BVRD5VdU7,1293249680445526018,https://twitter.com/elonmusk/status/1293249680445526018
2020-08-14 22:40:49+00:00,Great mission patch design!,1294403633086226433,https://twitter.com/elonmusk/status/1294403633086226433
2020-08-15 22:11:49+00:00,https://t.co/mDoPO17YB9,1294758721763962881,https://twitter.com/elonmusk/status/1294758721763962881
2020-08-16 09:01:17+00:00,"Please trash me on Wikipedia, I’m begging you",1294922167310663681,https://twitter.com/elonmusk/status/1294922167310663681
2020-08-17 23:00:50+00:00,Raptor engine just reached 330 bar chamber pressure without exploding! https://t.co/kVKRWksvaB,1295495834998513664,https://twitter.com/elonmusk/status/1295495834998513664
2020-08-18 22:17:46+00:00,"Aloha, welcome back from space 💫 https://t.co/xWPN09Wtaw",1295847382073171970,https://twitter.com/elonmusk/status/1295847382073171970
2020-08-19 19:47:48+00:00,He might run for President in 2024 https://t.co/Wo34fhKugu,1296172030279258119,https://twitter.com/elonmusk/status/1296172030279258119
2020-08-20 19:11:02+00:00,More fun games coming soon to ur Tesla,1296525166520840192,https://twitter.com/elonmusk/status/1296525166520840192
2020-08-21 15:27:45+00:00,A metaphor for life https://t.co/CdlL4ieLju,1296831361987223552,https://twitter.com/elonmusk/status/1296831361987223552
2020-08-26 05:39:46+00:00,Lengthy background on Neuralink by @waitbutwhy https://t.co/z2YfAupDRD,1298495332100251648,https://twitter.com/elonmusk/status/1298495332100251648
2020-08-27 05:42:01+00:00,"The Big Bang started very, very smōl https://t.co/XVvcuALZ2o https://t.co/8R92iEXVvN",1298858283852234752,https://twitter.com/elonmusk/status/1298858283852234752
2020-08-28 22:32:20+00:00,Ahem … starting soon,1299474927565770753,https://twitter.com/elonmusk/status/1299474927565770753
2020-08-29 01:02:05+00:00,Conceptual telepathy,1299512615001964544,https://twitter.com/elonmusk/status/1299512615001964544
2020-08-30 16:00:31+00:00,Just learned that my physics prof from Penn is head of Fermilab &amp; still has some of my old homework ☺️,1300101097802141703,https://twitter.com/elonmusk/status/1300101097802141703
2020-08-31 18:37:39+00:00,https://t.co/oVaoHsg1of,1300503031470010370,https://twitter.com/elonmusk/status/1300503031470010370
2020-09-03 22:25:56+00:00,"🇩🇪🖤Giga Berlin Mannschaft🖤🇩🇪
Vielen Dank für Ihre hervorragende Arbeit an Giga Berlin!! https://t.co/KVo5mBfnXt",1301647642846547971,https://twitter.com/elonmusk/status/1301647642846547971
2020-09-04 05:41:19+00:00,Model 3 rated as most reliable car,1301757211727757312,https://twitter.com/elonmusk/status/1301757211727757312
2020-09-07 22:46:50+00:00,"If you bombard Earth with enough photons, eventually it emits a Tesla (AK)",1303102454741958656,https://twitter.com/elonmusk/status/1303102454741958656
2020-09-08 16:53:54+00:00,A la guerre comme à la guerre,1303376024646889472,https://twitter.com/elonmusk/status/1303376024646889472
2020-09-09 21:09:06+00:00,Tesla Model S &amp; X have hospital-grade (HEPA) air filters. 3 &amp; Y are really good too. This has a big effect on health. https://t.co/48s5D3IfWs,1303802636827799555,https://twitter.com/elonmusk/status/1303802636827799555
2020-09-10 21:49:27+00:00,Bitte arbeiten Sie bei Tesla Giga Berlin! Es wird super Spaß machen!!,1304175179606695937,https://twitter.com/elonmusk/status/1304175179606695937
2020-09-11 15:45:06+00:00,Many exciting things will be unveiled on Battery Day 9/22 ⚡️,1304445872885780480,https://twitter.com/elonmusk/status/1304445872885780480
2020-09-12 17:37:36+00:00,"SN8 Starship with flaps &amp; nosecone should be done in about a week. Then static fire, checkouts, static fire, fly to 60,000 ft &amp; back.",1304836575075819520,https://twitter.com/elonmusk/status/1304836575075819520
2020-09-15 21:12:54+00:00,https://t.co/Vn0Rv0yQ5q,1305977917843873799,https://twitter.com/elonmusk/status/1305977917843873799
2020-09-16 20:18:25+00:00,Fallout Shelter is on your Tesla. Tap the Entertainment button.,1306326594202431488,https://twitter.com/elonmusk/status/1306326594202431488
2020-09-17 07:15:03+00:00,Speedrunning Factorio in real life …,1306491844512026624,https://twitter.com/elonmusk/status/1306491844512026624
2020-09-18 16:22:25+00:00,of course I still love you,1306991980354834433,https://twitter.com/elonmusk/status/1306991980354834433
2020-09-19 17:08:00+00:00,"If you feel Neuralink might have incorrectly overlooked your resume or declined to  make an offer, please lmk in comment below",1307365838723350536,https://twitter.com/elonmusk/status/1307365838723350536
2020-09-21 20:56:52+00:00,"Important note about Tesla Battery Day unveil tomorrow. This affects long-term production, especially Semi, Cybertruck &amp; Roadster, but what we announce will not reach serious high-volume production until 2022.",1308148212876812289,https://twitter.com/elonmusk/status/1308148212876812289
2020-09-23 00:28:04+00:00,"Cybertruck, ATV, Roadster &amp; Semi
C A R S https://t.co/4Aq1A5cYkH",1308563749888864257,https://twitter.com/elonmusk/status/1308563749888864257
2020-09-24 16:57:39+00:00,Only thing beyond ludicrous is plaid https://t.co/rHuWk20EGG,1309175176081399811,https://twitter.com/elonmusk/status/1309175176081399811
2020-09-25 07:12:20+00:00,What can’t we predict?,1309390263333289986,https://twitter.com/elonmusk/status/1309390263333289986
2020-09-26 23:39:31+00:00,https://t.co/r1Sox7vta8,1310001082278371328,https://twitter.com/elonmusk/status/1310001082278371328
2020-10-04 14:23:38+00:00,New SpaceX droneship will be called “A Shortfall of Gravitas”,1312760295228547073,https://twitter.com/elonmusk/status/1312760295228547073
2020-10-05 23:42:20+00:00,"Turn volume to 11 &amp; play Powerglide in your Tesla 

https://t.co/l07Yc02P7g",1313263283126841350,https://twitter.com/elonmusk/status/1313263283126841350
2020-10-06 11:44:54+00:00,4th flight &amp; landing for this booster,1313445121325580289,https://twitter.com/elonmusk/status/1313445121325580289
2020-10-13 05:36:46+00:00,🤘 The Illuminaughty 🤘,1315889193092935680,https://twitter.com/elonmusk/status/1315889193092935680
2020-10-14 19:01:19+00:00,"The gauntlet has been thrown down! 

The prophecy will be fulfilled. 

Model S price changes to $69,420 tonight!",1316454051693895680,https://twitter.com/elonmusk/status/1316454051693895680
2020-10-20 22:19:31+00:00,"FSD beta rollout happening tonight. Will be extremely slow &amp; cautious, as it should.",1318678258339221505,https://twitter.com/elonmusk/status/1318678258339221505
2020-10-21 20:13:20+00:00,"Starship nosecone, high bay &amp; tiki bar https://t.co/9qXYxMMIUj",1319008891817132032,https://twitter.com/elonmusk/status/1319008891817132032
2020-10-22 06:30:28+00:00,"Now that Tesla FSD beta is out in limited release, FSD price (new or upgrade) will go up by ~$2k on Monday",1319164198241341440,https://twitter.com/elonmusk/status/1319164198241341440
2020-10-28 02:18:17+00:00,Jack in the Box should do double duty as a sperm donor clinic — name is 👌,1321275062998257665,https://twitter.com/elonmusk/status/1321275062998257665
2020-10-29 04:40:07+00:00,Might buy a Jack in the Box footstool,1321673143451230209,https://twitter.com/elonmusk/status/1321673143451230209
2020-11-01 21:05:06+00:00,Penguin Random House 😴 should change the name to Random Penguin🔥,1323008187256229889,https://twitter.com/elonmusk/status/1323008187256229889
